"codmpio","ano","cod_dpto","depto","mpio","pobl_rur","pobl_urb","pobl_tot","indrural","altura","discapital","docen_total","t_establ","alumn_med","s11_ingles","s11_lectu","df_ing_propios","df_gast_inv","df_desemp_fisc","homicidios","extorsion","ataq_instpol","llegadas_pasajeros_nacionales","llegadas_internacionales","visitantes_extranjeros_no_residentes","visitantes_pnn","prestadores_de_servicios_turisticos_activos","establecimientos_de_alojamiento_y_hospedaje","actividades_terciarias","valor_agregado","participacion_terciarias","pdet","total_sisben","tasa_sisben","post","vocacion_turistica","tasa_homicidios","tasa_ataq_instpol","tasa_extorsion","log_t_establ","log_pobl_tot","tasa_docentes","tasa_alumnos_med","tasa_urbanizacion","valor_agregado_pc"
"25594",2014,"25","Cundinamarca","Quetame",5502,1588,7090,0.776022553443909,1400,89.9365844726562,71,29,312,47.7128028869629,48.6281280517578,61.4254307595915,89.9841181794674,76.9762931291373,,2,0,0,0,2,0,0,0,27.9299263707324,50.0627455323414,55.7898414754126,0,0,0,0,0,,0,28.2087447108604,3.40119738166216,8.866581653304,1.00141043723554,4.40056417489422,22.3977433004231,0.706103604123292
"25594",2015,"25","Cundinamarca","Quetame",5532,1609,7141,0.774681389331818,1400,89.9365844726562,73,29,280,46.8780860900879,48.9954719543457,77.1049520556403,89.3783780797165,83.8917497110742,,2,0,0,0,1,0,0,0,27.4719517302887,61.6131358818653,44.5878161159699,0,0,0,0,0,,0,28.0072818932923,3.40119738166216,8.87374812815439,1.02226578910517,3.92101946506092,22.5318582831536,0.86280823248656
"25594",2016,"25","Cundinamarca","Quetame",5564,1629,7193,0.773529827594757,1400,89.9365844726562,79,29,299,46.9129409790039,46.8714294433594,74.11,88.95,82.67,,1,0,0,0,0,0,0,0,30.785542048936,61.6902620505565,49.9034061870357,0,6000,83.4144306965105,0,0,,0,13.9024051160851,3.40119738166216,8.88100262425557,1.09829000417072,4.15681912970944,22.6470179341026,0.857643014744286
"25594",2017,"25","Cundinamarca","Quetame",5593,1648,7241,0.772407114505768,1400,89.9365844726562,84,29,320,47.1790809631348,49.2099418640137,91.7205140119558,90.8175351216907,81.976301027421,1,,0,0,0,0,0,0,0,32.5299228469506,74.4175093012315,43.7127272229364,0,5991,82.7371909957188,1,0,13.8102472034249,0,,3.40119738166216,8.88765269032559,1.1600607650877,4.41927910509598,22.7592873912443,1.02772419971318
"25594",2018,"25","Cundinamarca","Quetame",3714,1358,5072,0.732255518436432,1400,89.9365844726562,87,29,365,47.3787078857422,47.5289916992188,74.01874025,91.4084925,73.38537307,,3,0,0,0,0,0,0,0,34.3987752085831,78.3100778806565,43.9263708318696,0,6057,119.420347003155,1,0,,0,59.1482649842271,3.40119738166216,8.53168763756669,1.71529968454259,7.19637223974763,26.7744479495268,1.54396841247351
"25594",2019,"25","Cundinamarca","Quetame",3750,1426,5176,0.724497675895691,1400,89.9365844726562,95,29,370,46.0148391723633,47.9678268432617,41.6757391989125,93.0393830253453,76.0773945839115,,,0,0,0,0,0,0,0,35.0700049453431,81.2679131752259,43.1535689488259,0,6589,127.299072642968,1,0,,0,,3.40119738166216,8.5519810169019,1.83539412673879,7.1483771251932,27.5502318392581,1.57009105825398
"25594",2020,"25","Cundinamarca","Quetame",3815,1500,5315,0.717779874801636,1400,89.9365844726562,93,28,379,47.0584869384766,48.3187484741211,50.04,85.8,69.86,1,,,0,0,0,0,0,0,34.161251245731,69.2761641971211,49.3116956483434,0,6588,123.951081843838,1,0,18.8146754468485,,,3.36729582998647,8.57847641983314,1.74976481655691,7.1307619943556,28.2220131702728,1.30340854557142
"25594",2021,"25","Cundinamarca","Quetame",3827,1699,5526,0.692544341087341,1400,89.9365844726562,93,26,251,47.4021377563477,46.9015083312988,44.7142120544619,88.0969727216038,70.7411593544733,,1,,0,0,1,0,0,0,42.4953026085111,100.118462993097,42.4450209662538,0,4938,89.3593919652552,1,0,,,18.0962721679334,3.29583686600433,8.61740045183326,1.68295331161781,4.54216431415129,30.7455664133189,1.81177095535825
"25596",2013,"25","Cundinamarca","Quipile",7493,678,8171,0.917023599147797,1448,39.4816398620605,77,30,197,47.6939010620117,,28.47,87.29,67.33,1,,0,0,0,1,0,0,0,28.722658198471,111.704115352413,25.7131602607965,0,0,0,0,0,12.2384041121038,0,,3.43398720448515,9.00846895593751,0.942357116631991,2.41096561008445,8.29763798800636,1.36708010466789
"25596",2014,"25","Cundinamarca","Quipile",7484,677,8161,0.917044460773468,1448,39.4816398620605,74,30,177,45.1124496459961,44.7636222839355,31.5535201971213,88.9602890870475,67.3194233943078,,,0,0,0,2,0,0,0,32.9414670143131,107.47702994607,30.6497742176561,0,0,0,0,0,,0,,3.43398720448515,9.00724451596575,0.906751623575542,2.16885185639015,8.29555201568435,1.31695907298211
"25596",2015,"25","Cundinamarca","Quipile",7488,676,8164,0.917197465896606,1448,39.4816398620605,71,28,155,46.170955657959,47.1074180603027,45.1388364826413,90.895753554722,68.5781140579698,,,0,0,0,1,0,0,0,29.8047101529275,94.4998364701423,31.5394304013896,0,0,0,0,0,,0,,3.36729582998647,9.00761200540457,0.869671729544341,1.89857912787849,8.28025477707006,1.15751882006544
"25596",2016,"25","Cundinamarca","Quipile",7493,675,8168,0.917360424995422,1448,39.4816398620605,79,29,161,46.2854232788086,46.2866859436035,38.27,84.47,62.67,1,,0,0,0,0,0,0,0,35.2225574423841,111.025527675809,31.7247377064785,0,6522,79.8481880509305,0,0,12.2428991185113,0,,3.40119738166216,9.00810178134187,0.96718903036239,1.97110675808031,8.2639569049951,1.35927433491441
"25596",2017,"25","Cundinamarca","Quipile",7475,675,8150,0.91717791557312,1448,39.4816398620605,75,29,162,45.5074844360352,46.5886039733887,38.904761832568,86.8328189110458,64.8895732433388,2,,0,0,0,5,0,0,0,36.961124693829,137.241808720831,26.9313885020367,0,7072,86.7730061349693,1,0,24.5398773006135,0,,3.40119738166216,9.00589589809446,0.920245398773006,1.98773006134969,8.28220858895705,1.68394857326173
"25596",2018,"25","Cundinamarca","Quipile",5635,656,6291,0.895724058151245,1448,39.4816398620605,74,29,169,46.0202178955078,45.9326248168945,34.82984029,89.28723934,63.51463977,1,,0,0,0,3,0,0,0,40.2377043843044,159.466414743491,25.2327140163203,0,7012,111.460817040216,1,0,15.8957240502305,0,,3.40119738166216,8.74703426417817,1.17628357971706,2.68637736448895,10.4275949769512,2.53483412404214
"25596",2019,"25","Cundinamarca","Quipile",5713,667,6380,0.895454525947571,1448,39.4816398620605,83,29,151,44.6714210510254,46.615550994873,40.9893240945481,88.7746676760686,64.6026376878695,1,,0,0,0,1,0,0,0,41.0532302751981,181.201496281295,22.6561210131884,0,6948,108.902821316614,1,0,15.6739811912226,0,,3.40119738166216,8.76108010386835,1.30094043887147,2.36677115987461,10.4545454545455,2.8401488445344
"25596",2020,"25","Cundinamarca","Quipile",5848,688,6536,0.89473682641983,1448,39.4816398620605,78,29,151,44.6777534484863,47.3993225097656,34.14,84.75,59.19,,,,0,0,0,0,0,0,41.012016651426,207.399695478409,19.7743861469148,0,7047,107.8182374541,1,0,,,,3.40119738166216,8.78523362361273,1.19339045287638,2.31028151774786,10.5263157894737,3.17318995530002
"25596",2021,"25","Cundinamarca","Quipile",5867,929,6796,0.863301932811737,1448,39.4816398620605,79,28,161,46.9607467651367,47.3109664916992,34.093009182484,85.2218572753769,63.593879731559,,,,0,0,2,0,0,0,51.713346846213,254.686987742189,20.3046678217266,0,5603,82.445556209535,1,0,,,,3.36729582998647,8.82423661734664,1.16244849911713,2.36904061212478,13.6698057680989,3.74760134994392
"25599",2013,"25","Cundinamarca","Apulo",4662,3151,7813,0.596697807312012,417,18.637580871582,71,19,170,46.2319793701172,,57.91,85.19,72.93,2,,0,,,,,,,44.6341463124876,88.7138807404095,50.3124718927515,0,0,0,0,0,25.5983617048509,0,,2.99573227355399,8.96367227561502,0.908741840522207,2.17586074491233,40.3302188659926,1.135465003717
"25599",2014,"25","Cundinamarca","Apulo",4661,3151,7812,0.596646189689636,417,18.637580871582,59,19,157,46.5534439086914,45.2698631286621,53.1639019454738,90.2073459666834,71.2474230885,1,,0,,,,,,,47.5428330147274,91.2424937248297,52.1060210806027,0,0,0,0,0,12.8008192524322,0,,2.99573227355399,8.96354429199674,0.755248335893497,2.00972862263185,40.3353814644137,1.16797867031272
"25599",2015,"25","Cundinamarca","Apulo",4661,3151,7812,0.596646189689636,417,18.637580871582,58,19,169,45.2036056518555,45.1709480285645,55.0093824358725,86.9604644056801,73.0098737814656,,1,0,,,,,,,49.9997356497043,83.6712614912264,59.7573584509027,0,0,0,0,0,,0,12.8008192524322,2.99573227355399,8.96354429199674,0.742447516641065,2.16333845366103,40.3353814644137,1.07106069497218
"25599",2016,"25","Cundinamarca","Apulo",4661,3151,7812,0.596646189689636,417,18.637580871582,61,19,147,45.9337348937988,46.7466850280762,57.82,81.14,68.16,,3,0,,,,,,,50.8834534159398,94.1095931008867,54.0682960571215,0,7443,95.2764976958525,0,0,,0,38.4024577572965,2.99573227355399,8.96354429199674,0.780849974398362,1.88172043010753,40.3353814644137,1.20467989120439
"25599",2017,"25","Cundinamarca","Apulo",4661,3151,7812,0.596646189689636,417,18.637580871582,67,19,150,45.3105392456055,44.8285255432129,56.6651212677651,81.5684759544063,69.8889509613375,,,0,,,,,,,52.1055973754549,97.3086074513488,53.5467506320097,0,7445,95.3020993343574,1,0,,0,,2.99573227355399,8.96354429199674,0.857654889912954,1.92012288786482,40.3353814644137,1.24562989569059
"25599",2018,"25","Cundinamarca","Apulo",4653,3539,8192,0.5679931640625,417,18.637580871582,59,19,147,44.980770111084,45.1600608825684,55.00438988,86.014968,72.16472381,1,,0,,,,,,,57.9417944366189,110.124943650053,52.6145962178579,0,7477,91.27197265625,1,0,12.20703125,0,,2.99573227355399,9.01103541014182,0.72021484375,1.79443359375,43.20068359375,1.34429862854068
"25599",2019,"25","Cundinamarca","Apulo",4790,3667,8457,0.566394686698914,417,18.637580871582,55,21,136,46.2650184631348,46.9499053955078,61.2124515868694,86.926480430118,74.3130464401428,,2,0,,,,,,,63.3699906674759,171.084158740611,37.0402444819887,0,8148,96.3462220645619,1,0,,0,23.6490481258129,3.09104245335832,9.04286801803243,0.650348823459856,1.60813527255528,43.360529738678,2.02298875181046
"25599",2020,"25","Cundinamarca","Apulo",4920,3827,8747,0.562478542327881,417,18.637580871582,63,21,147,44.265552520752,44.4361763000488,62.06,80.92,68.16,2,1,,,,,,,,60.3967116078108,106.993586383707,56.4489084338313,0,8259,94.4209443237682,1,0,22.8649822796387,,11.4324911398194,3.09104245335832,9.07658038179666,0.72024694180862,1.68057619755345,43.7521435920887,1.22320322834922
"25599",2021,"25","Cundinamarca","Apulo",4936,4158,9094,0.542775452136993,417,18.637580871582,59,19,121,45.1909675598145,46.5623550415039,56.9241658734094,78.4502173553642,70.8038916265189,1,4,,,,,,,,74.2851834476433,293.151878352877,25.3401696980511,0,6094,67.0112161864966,1,0,10.9962612711678,,43.9850450846712,2.99573227355399,9.11548009095222,0.6487794149989,1.3305476138113,45.7224543655157,3.22357464650183
"25612",2013,"25","Cundinamarca","Ricaurte",4939,4230,9169,0.538662910461426,284,11.3812694549561,74,16,162,46.7358589172363,,84.18,75.23,82.97,2,,0,0,0,10,0,0,0,121.845596716959,149.270670171258,81.6272859076507,0,0,0,0,0,21.8126295124877,0,,2.83321334405622,9.12369256525051,0.807067291962046,1.76682299051151,46.1337114189116,1.62799291276321
"25612",2014,"25","Cundinamarca","Ricaurte",4995,4319,9314,0.53628945350647,284,11.3812694549561,76,16,,46.5863647460938,47.9959754943848,85.5905079523373,85.0432473002113,88.8938831780235,2,,0,0,0,15,0,0,0,132.695788889928,164.854476958381,80.4926813867654,0,0,0,0,0,21.4730513205927,0,,2.83321334405622,9.13938128303569,0.815975950182521,,46.3710543268198,1.76996432207839
"25612",2015,"25","Cundinamarca","Ricaurte",5047,4394,9441,0.534583210945129,284,11.3812694549561,76,16,173,45.4566802978516,47.7833137512207,84.8578078787741,91.5454109716278,88.744843807941,3,1,0,0,0,8,0,0,0,148.261908044112,181.876333858636,81.5179770224251,0,0,0,0,0,31.7762948840165,0,10.5920982946722,2.83321334405622,9.15292310110623,0.804999470395085,1.83243300497829,46.5416799067895,1.92645200570528
"25612",2016,"25","Cundinamarca","Ricaurte",5109,4470,9579,0.533354222774506,284,11.3812694549561,78,16,165,46.8798980712891,47.9810600280762,62.9,83.79,84.92,4,,0,0,0,10,0,0,0,170.423115992191,203.756826333577,83.6404448669545,0,9073,94.7176114416954,0,0,41.7580123186136,0,,2.83321334405622,9.16743287096491,0.814281240212966,1.72251800814281,46.6645787660507,2.12712001600978
"25612",2017,"25","Cundinamarca","Ricaurte",5174,4537,9711,0.532797873020172,284,11.3812694549561,71,16,153,46.0381622314453,45.7841567993164,89.8061896296686,79.3810050399165,85.6547407056746,1,1,0,0,0,21,0,0,0,184.960824032622,235.118993306145,78.6669002923926,0,9367,96.457625373288,1,0,10.2976006590464,0,10.2976006590464,2.83321334405622,9.18111751329928,0.731129646792297,1.57553290083411,46.7202141900937,2.42116150042369
"25612",2018,"25","Cundinamarca","Ricaurte",6014,6867,12881,0.466889202594757,284,11.3812694549561,74,16,137,45.0801696777344,46.905704498291,87.68197454,75.28243748,82.6636385,2,,0,0,0,50,0,0,0,191.403186129169,242.738126320557,78.8517193530629,0,9679,75.1416815464638,1,0,15.5267448179489,0,,2.83321334405622,9.46358626710684,0.57448955826411,1.0635820200295,53.3110783324276,1.88446647248317
"25612",2019,"25","Cundinamarca","Ricaurte",6119,7533,13652,0.448212713003159,284,11.3812694549561,79,16,157,46.5598754882812,47.432731628418,71.2248116988886,79.9419599158202,83.3757928131477,4,2,0,0,0,87,0,0,0,216.653285878889,268.47271165404,80.6984384163679,0,10913,79.9370055669499,1,0,29.2997363023733,0,14.6498681511866,2.83321334405622,9.52171455668475,0.578669791971872,1.15001464986815,55.1787283914445,1.96654491396162
"25612",2020,"25","Cundinamarca","Ricaurte",6205,8162,14367,0.431892544031143,284,11.3812694549561,78,16,154,45.7648468017578,46.9826850891113,87.93,66.26,79.57,1,2,,0,0,31,0,0,0,212.55484417866,262.214740535206,81.0613635773545,0,10801,75.1792301802742,1,0,6.96039535045591,,13.9207907009118,2.83321334405622,9.57275879054198,0.542910837335561,1.07190088397021,56.8107468504211,1.82511826084225
"25612",2021,"25","Cundinamarca","Ricaurte",6225,8716,14941,0.416638791561127,284,11.3812694549561,73,15,170,45.9928092956543,46.8184509277344,91.0572528527123,63.7011871495211,79.8370272021896,4,,,0,0,77,0,0,0,246.061688681577,311.005241826968,79.1181805284417,0,8289,55.4782143096178,1,0,26.7719697476742,,,2.77258872223978,9.61193131853575,0.488588447895054,1.13780871427615,58.3361220801821,2.08155573138992
"25645",2013,"25","Cundinamarca","San Antonio del Tequendama",11957,992,12949,0.923391759395599,1500,44.3092613220215,114,24,319,48.5687789916992,,46.67,84.16,74.44,5,,0,,,,,,,51.5455513221523,105.177536127939,49.0081373074302,0,0,0,0,0,38.6130203104487,0,,3.2188758248682,9.46885106712768,0.88037686307823,2.46351069580663,7.66082322959302,0.812244467742212
"25645",2014,"25","Cundinamarca","San Antonio del Tequendama",12014,1006,13020,0.922734260559082,1500,44.3092613220215,102,24,311,48.7390823364258,49.5373687744141,45.4719909267384,88.753354887878,75.2426624578738,2,,0,,,,,,,59.1560952118226,124.113222178595,47.663008157744,0,0,0,0,0,15.3609831029186,0,,3.2188758248682,9.47431871772873,0.783410138248848,2.38863287250384,7.72657450076805,0.953250554367088
"25645",2015,"25","Cundinamarca","San Antonio del Tequendama",12066,1018,13084,0.922195076942444,1500,44.3092613220215,110,24,111,49.3439788818359,49.8947257995605,58.4384783043242,86.0674569381737,74.6227413243805,1,,0,,,,,,,56.6624421148274,118.216264585987,47.9311728494117,0,0,0,0,0,7.64292265362274,0,,3.2188758248682,9.47922181496425,0.840721491898502,0.848364414552125,7.78049526138795,0.903517766630901
"25645",2016,"25","Cundinamarca","San Antonio del Tequendama",12118,1030,13148,0.921661078929901,1500,44.3092613220215,124,24,126,48.9031715393066,49.7676811218262,64.15,80.49,69.65,1,1,0,,,,,,,84.6393556598507,146.879749937274,57.6249317526729,0,9879,75.1369029510192,0,0,7.6057195010648,0,7.6057195010648,3.2188758248682,9.48410098908692,0.943109218132035,0.958320657134165,7.83389108609675,1.11712617840945
"25645",2017,"25","Cundinamarca","San Antonio del Tequendama",12169,1040,13209,0.921265780925751,1500,44.3092613220215,119,25,269,50.1187553405762,50.752368927002,67.6785571129541,83.8707769224251,73.3650776166389,1,,0,,,,,,,90.404630593762,165.711838069461,54.5553242586493,0,10221,77.3790597320009,1,0,7.57059580588992,0,,3.25809653802148,9.48872939751637,0.900900900900901,2.03649027178439,7.87341963812552,1.25453734627497
"25645",2018,"25","Cundinamarca","San Antonio del Tequendama",10963,907,11870,0.923588871955872,1500,44.3092613220215,112,25,290,51.7401123046875,51.3049049377441,67.59039962,84.37999208,71.86075505,3,1,0,,,,,,,97.35985448943,165.18731584025,58.9390619940729,0,10363,87.3041280539174,1,0,25.273799494524,0,8.424599831508,3.25809653802148,9.38185373005353,0.943555181128896,2.44313395113732,7.64111204717776,1.39163703319503
"25645",2019,"25","Cundinamarca","San Antonio del Tequendama",11371,969,12340,0.921474874019623,1500,44.3092613220215,115,25,250,49.8629760742188,49.5776252746582,68.7829402433351,87.2821060031036,72.0550214670231,3,,0,,,,,,,105.572955204726,173.100816550483,60.9892878084359,0,11767,95.3565640194489,1,0,24.3111831442464,0,,3.25809653802148,9.42068233145318,0.93192868719611,2.0259319286872,7.85251215559157,1.40276188452579
"25645",2020,"25","Cundinamarca","San Antonio Del Tequendama",11798,1031,12829,0.91963517665863,1500,44.3092613220215,111,25,198,52.1919212341309,51.6554527282715,64.34,82.56,69.76,,1,,,,,,,,102.758504480249,178.846967915065,57.4561065687451,0,11974,93.3354119572843,1,0,,,7.79483981604178,3.25809653802148,9.45954145760968,0.865227219580638,1.54337828357627,8.03647985033908,1.3940834664827
"25645",2021,"25","Cundinamarca","San Antonio del Tequendama",11836,1503,13339,0.887322902679443,1500,44.3092613220215,108,24,233,50.9066200256348,50.9212684631348,68.6915764197415,86.7329710562474,76.1840452783577,,,,,,,,,,122.413057742875,202.542696954522,60.438149379615,0,8257,61.9011919934028,1,0,,,,3.2188758248682,9.49852231946961,0.809655896244096,1.7467576280081,11.2677112227303,1.51842489657787
"25649",2013,"25","Cundinamarca","San Bernardo",6539,4057,10596,0.617119669914246,1750,42.3903884887695,115,30,292,48.8151054382324,,42.44,90.73,69.86,1,,0,0,0,7,0,0,0,40.0515947194667,147.449619768501,27.1629013234137,0,0,0,0,0,9.43752359380898,0,,3.43398720448515,9.26832622117484,1.08531521328803,2.75575688939222,38.2880332200831,1.3915592654634
"25649",2014,"25","Cundinamarca","San Bernardo",6547,4089,10636,0.615550935268402,1750,42.3903884887695,104,30,317,48.729606628418,48.576774597168,42.3930196416842,86.857197017566,65.9984904254018,1,,0,0,0,5,0,0,0,43.2395875132705,157.946113077254,27.3761643581069,0,0,0,0,0,9.40203083866115,0,,3.43398720448515,9.27209376825166,0.97781120722076,2.98044377585558,38.4449040992854,1.485014225999
"25649",2015,"25","Cundinamarca","San Bernardo",6547,4123,10670,0.613589525222778,1750,42.3903884887695,110,27,295,48.9148063659668,48.296760559082,41.4480796092064,87.1692477620967,67.3510426415191,1,,0,0,0,4,0,0,0,42.3661970442568,182.808981863939,23.1751178811275,0,0,0,0,0,9.37207122774133,0,,3.3322045101752,9.27528506061656,1.03092783505155,2.76476101218369,38.6410496719775,1.71329879909971
"25649",2016,"25","Cundinamarca","San Bernardo",6546,4159,10705,0.611489951610565,1750,42.3903884887695,119,27,258,48.492431640625,49.6016006469727,35.53,84.83,66.16,2,,0,0,0,1,0,0,0,46.211009136085,188.839908567893,24.4709974107359,0,8469,79.112564222326,0,0,18.682858477347,0,,3.3322045101752,9.27855961095333,1.11163007940215,2.41008874357777,38.8510042036432,1.76403464332455
"25649",2017,"25","Cundinamarca","San Bernardo",6547,4198,10745,0.609306633472443,1750,42.3903884887695,116,27,265,48.8539924621582,50.3338966369629,46.3239450242936,87.9811708974521,69.8377315906442,,,0,0,0,15,0,0,0,48.8651719494402,228.655860363605,21.3706186544861,0,8541,79.4881340158213,1,0,,0,,3.3322045101752,9.28228887128877,1.07957189390414,2.4662633783155,39.0693345742206,2.12802103642257
